adr_rnd2_199|Acum este pensionară și trăiește în sua în apropiere de New York.|acum este pensionară şi trăieşte în sua, în apropiere de new york.
adr_rnd2_200|Televiziunea publică, mai curând oficială decât publică, susținea interesele puterii.|televiziunea publică mai curând oficială decât publică susţinea interesele puterii.
adr_rnd2_201|Necazurile îi fac pe oameni să solicite inclusiv ajutoare nereambursabile.|necazurile îi fac pe oameni să solicite inclusiv ajutoare nerambursabile.
adr_rnd2_202|Se întâmplă cam odată pe lună minim.|se întâmplă cam o dată pe lună, minim.
adr_rnd2_203|Trebuie să știi clar încă o trompe merge.|trebuie să ştii clar, încotro mergi.
adr_rnd2_204|Mi-a fost frică e adevărat înainte mai ales de durări.|mia fost frică, e adevărat, înainte, mai ales de dureri.
adr_rnd2_205|au fost cumpărate cu piscină.|au fost cumpărate cu piscină.
adr_rnd2_206|Turul este programat pentru data de 1 octombrie la Bucuresti.|turul este programat pentru data de unu octombrie, la bucureşti.
adr_rnd2_207|Baie comună pe fiecare palier.|baie comună pe fiecare palier.
adr_rnd2_208|Productia franceza a mai fost prezentata și în alte festivaluri din lume.|producţia franceză a mai fost prezentată şi în alte festivaluri din lume.
adr_rnd2_209|Rezistați să consumați numai fructe, legume și miere.|rezistaţi să consumaţi numai fructe, legume şi miere.
adr_rnd2_210|Apoi, usor-usor, câinii au găsit drumul rehabilitării.|apoi, uşor uşor, câinii au găsit drumul reabilitării.
adr_rnd2_211|Am intrat în NUE înaintea României.|am intrat în u e înaintea româniei.
adr_rnd2_212|Biletele s-au pus în vânzare la casa de bilete a teatrului.|biletele sau pus în vânzare la casa de bilete a teatrului.
adr_rnd2_213|Cel puțin asta spun agenții economici care au fost prezenți la manifestare.|cel puţin asta spun agenţii economici, care au fost prezenţi la manifestare.
adr_rnd2_214|Am simțit că pot să apără cel penaltii.|am simţit că pot să apăr acel penalti.
adr_rnd2_215|Să te ni spun că așa incendiu nu a mai văzut până acum.|sătenii spun că aşa incendiu nu au mai văzut până acum.
adr_rnd2_216|Noi am făcut tot ceea ce am putut pentru copii.|noi am făcut tot ceea ce am putut pentru copii.
adr_rnd2_217|Tricolorii vor întâlni Sâmbătă reprezentativă a Ungariei.|tricolorii vor întâlni, sâmbătă, reprezentativa ungariei.
adr_rnd2_218|Acum spune că îi mulțumește tatălui pentru decizia de atunci.|acum spune că îi mulţumeşte tatălui pentru decizia de atunci.
adr_rnd2_219|odată ce am renunțat.|odată ce am renunţat.
adr_rnd2_220|Certie că în noiembrie voi ceda clubul.|cert e că în noiembrie voi ceda clubul.
adr_rnd2_221|Când a venit ocazia, n-am mai putut.|când a venit ocazia, nam mai putut.
adr_rnd2_222|Anul acesta, de exemplu, a fost un an foarte bun.|anul acesta de exemplu a fost un an foarte bun.
adr_rnd2_223|Când am plecat de la Cotroceni, am avut argumentele mele.|când am plecat de la cotroceni, am avut argumentele mele.
adr_rnd2_224|În decisiv totul a fost de partea lui del Potro.|în decisiv totul a fost de partea lui del potro.
adr_rnd2_225|printre ei chiar campiona este era dobra.|printre ei chiar campioana estera dobre.
adr_rnd2_226|Un bărbat și două femei din comun Amoara nu s-au lăsat păcăliți.|un bărbat şi două femei din comuna moara nu sau lăsat păcăliţi.
adr_rnd2_227|În plus, acțiunea preventivă urmează să se desfășoare și în zilele următoare.|în plus, acţiunea preventivă urmează să se desfăşoare şi în zilele următoare.
adr_rnd2_228|Mă simt mai puternic, am mai multă energie.|mă simt mai puternic, am mai multă energie.
adr_rnd2_229|Pe omul regiei îl pune acolo şeful său.|pe omul regiei îl pune acolo şeful său.
adr_rnd2_230|Procurorul spune că pleșiță inspirat teamă în timpul audierilor din dosar.|procurorul spune că pleşiţă inspira teamă în timpul audierilor din dosar.
adr_rnd2_231|Dacă cineva trebuie înlăturat, se folosesc toate instrumentele represive posibile.|dacă cineva trebuie înlăturat, se folosesc toate instrumentele represive posibile.
adr_rnd2_232|O să vedem dacă dau afară pe cineva sau nu.|o să vedem dacă dau afară pe cineva sau nu.
adr_rnd2_233|PDL și PSD se vor lupta multă vreme de aici înainte.|p d l şi p s d se vor lupta multă vreme de aici înainte.
adr_rnd2_234|Va aduceți aminte cazul Popoviciu.|vă aduceţi aminte cazul popoviciu.
adr_rnd2_235|Nu știm dacă vom putea conta pe prezență unor personalități anunțate.|nu ştim dacă vom putea conta pe prezenţa unor personalităţi anunţate.
adr_rnd2_236|Toți fotbaliștii vor să plece.|toţi fotbaliştii vor să plece.
adr_rnd2_237|Voi planifica pentru lanul viitor o vacanta de sarbatori în Grecia.|voi planifica pentru la anul viitor o vacanţă de sărbători în grecia.
adr_rnd2_238|În plus condițiile de muncă sunt precare.|în plus condiţiile de muncă sunt precare.
adr_rnd2_239|A reușit să-și aranjeze camera lui.|a reuşit săşi aranjeze camera lui.
adr_rnd2_240|Lucrurile acestea sunt noi în reșiță.|lucrurile acestea sunt noi în reşiţa.
adr_rnd2_241|Avea piciorușul rupt își aduce aminte tânăra.|avea picioruşul rupt, îşi aduce aminte tânăra.
adr_rnd2_242|Nu sunt deloc mulțumit.|nu sunt deloc mulţumit.
adr_rnd2_243|Mie mi s-a reproșat adesea că distrug prestigiul universității atacând găștile universitare.|mie mi sa reproşat adesea că distrug prestigiul universităţii, atacând găştile universitare.
adr_rnd2_244|În trei ore ajung din Constanța la Monteoru, spune un turist constanțian.|în trei ore ajung din constanţa la monteoru, spune un turist constănţean.
adr_rnd2_245|Tinerii reșițeni preferă muzica de club și agitația petrecerilor house.|tinerii reşiţeni preferă muzica de club şi agitaţia petrecerilor house.
adr_rnd2_246|A jucat teatru s-a prefăcut că i-a venit rău.|a jucat teatru, sa prefăcut că ia venit rău.
adr_rnd2_247|am putea pierde 10% anul acesta.|am putea pierde zece procente anul acesta.
adr_rnd2_248|Vom fi pe pierdere, spune managerul general al portalului.|vom fi pe pierdere, spune managerul general al portalului.
adr_rnd2_249|Am întâlnit întrebări care nu au ce căuta la această categorie.|am întâlnit întrebări care nu au ce căuta la această categorie.
adr_rnd2_250|Uriașe evenimente, ample transformări, crize atinse de metastază nesucesc mințile.|uriaşe evenimente, ample transformări, crize atinse de metastază ne sucesc minţile.
adr_rnd2_251|Deocamdată nu se cunosc cauzele.|deocamdată nu se cunosc cauzele.
adr_rnd2_252|Există însă la Oravita o firmă care se ocupă cu așa ceva.|există însă la oraviţa o firmă care se ocupă cu aşa ceva.
adr_rnd2_253|Dar și asta pare acum prea puțin, povestește Emma.|dar şi asta pare acum prea puţin, povesteşte ema.
adr_rnd2_254|Cinci din râmni cu vâlcea vor pleca vineri, 18 septembrie, la Milană.|cinci din râmnicu vâlcea vor pleca vineri, optsprezece septembrie la milano.
adr_rnd2_255|Nu-mi place când văd necredința în Dumnezeu.|numi place când văd necredinţa în dumnezeu.
adr_rnd2_256|A mers acolo viner, ne-a spus directorul grădinii, Vasile Cristia.|a mers acolo vineri nea spus directorul grădinii, vasile cristea.
adr_rnd2_257|Este o perioadă grea pentru toată lumea.|este o perioadă grea pentru toată lumea.
adr_rnd2_258|Sunt scene violente, nu se mai poate continua cu jumatat de masura.|sunt scene violente, nu se mai poate continua cu jumătăţi de măsură.
adr_rnd2_259|O altă explicație este legată de raporterile pe care le fac firmele.|o altă explicaţie este legată de raportările pe care le fac firmele.
adr_rnd2_260|Pe locul al doilea se situează Arădenii.|pe locul al doilea se situează arădenii.
adr_rnd2_261|Avocatul surorilor, Andrescu, nu a putut fi contactat.|avocatul surorilor andreescu nu a putut fi contactat.
adr_rnd2_262|Este o victorie importantă pentru noi.|este o victorie importantă pentru noi.
adr_rnd2_263|Nu toți angajatorii gălățeni anunță la AGE o femeie că vor să concedieze colectiv.|nu toţi angajatorii gălăţeni anunţă la a j o f m că vor să concedieze colectiv.
adr_rnd2_264|să mi arate ceva foarte interesant.|sămi arate ceva foarte interesant.
adr_rnd2_265|au o apărare foarte bună în care se remarcă capitanul Tarnishvili.|au o apărare foarte bună, în care se remarcă căpitanul tarknişvili.
adr_rnd2_266|Ambele meciuri se vor disputa pe stadionul din urziceni.|ambele meciuri se vor disputa pe stadionul din urziceni.
adr_rnd2_267|Cu ce masina intrați pe piste acum?|cu ce maşină intraţi pe pistă acum.
adr_rnd2_268|Voi mai construi inca 2 odai cu fana, dar atat.|voi mai construi încă două odăi cu fân, dar atât.
adr_rnd2_269|Nu toți, însă, se pot ridica la un anumit nivel.|nu toţi însă se pot ridica la un anumit nivel.
adr_rnd2_270|Noi cu aceste echipe ne batem nu cu granzii.|noi cu aceste echipe ne batem, nu cu granzii.
adr_rnd2_271|Au promis că vor activa comisia constituțională în Parlament.|au promis că vor activa comisia constituţională în parlament.
adr_rnd2_272|Am avut o discuție cu el și urmează să se decidă.|am avut o discuţie cu el şi urmează să se decidă.
adr_rnd2_273|Îmi plac foarte mult literatura, istoria și muzică.|îmi plac foarte mult literatura, istoria şi muzica.
adr_rnd2_274|Abundența încălțămintelor de calitate aproape că i-a pus în umbră pe meseriași.|abundenţa încălţămintelor de calitate aproape că ia pus în umbră pe meseriaşi.
adr_rnd2_275|ca format predominat talk show-ul politic.|ca format, predomina talk show ul politic.
adr_rnd2_276|Nu s-a schimbat nimic în ultima vreme.|nu sa schimbat nimic în ultima vreme.
adr_rnd2_277|Acolo au doi antrenori de excepție.|acolo au doi antrenori de excepţie.
adr_rnd2_278|Infrastructura e la pământ.|infrastructura e la pământ.
adr_rnd2_279|Când domnii își petrec timpul împreună, efectul nu este tocmai benefic.|când domnii îşi petrec timpul împreună, efectul nu este tocmai benefic.
adr_rnd2_280|și un succes la diferență de un gol ne-ar mulțumi.|şi un succes la diferenţă de un gol near mulţumi.
adr_rnd2_281|Una dintre acestea este Viorica Stoianov.|una dintre acestea este viorica stoianov.
adr_rnd2_282|Softul masinii blocheaza rotile a explicat un vecini.|softul maşinii blochează roţile a explicat un vecin.
adr_rnd2_283|Acesta va mai reprezenta UE în deplasările în străinătate.|acesta va mai reprezenta u e în deplasările în străinătate.
adr_rnd2_284|De dragul copilului o să mă apuc de muncă cinstită, spune Tudor.|de dragul copilului o să mă apuc de muncă cinstită spune tudor.
adr_rnd2_285|Suntem înainte de toate profund îngrijorați.|suntem înainte de toate profund îngrijoraţi.
adr_rnd2_286|În ce privește rehabilitarea monumentului, existe două teorii.|în ce priveşte reabilitarea monumentului, există două teorii.
adr_rnd2_287|ambiția a ajutat-o să devină cunoscută, deși este încă foarte tânără.|ambiţia a ajutat o să devină cunoscută, deşi este încă foarte tânără.
adr_rnd2_288|Discursuri izolate nu ne vor rezolva problemele.|discursuri izolate nu ne vor rezolva problemele.
adr_rnd2_289|vânzătoare la un amănet din zona nord a municipiului Râmnicu-Vălcea.|vânzătoare la un amanet din zona nord a municipiului râmnicu vâlcea.
adr_rnd2_290|Dacă reapar show-urile de profil înseamnă că publicul le cere.|dacă reapar showurile de profil, înseamnă că publicul le cere.
adr_rnd2_291|Cred că eu și Oana Mania ne completăm foarte bine.|cred că eu şi oana manea ne completăm foarte bine.
adr_rnd2_292|Chiar dacă și-au adjudecat alegerile, ei au pierdut majoritatea absolută în Parlament.|chiar dacă şiau adjudecat alegerile, ei au pierdut majoritatea absolută în parlament.
adr_rnd2_293|Mâna pictorului face o magie și transformă culoarea.|mâna pictorului face o magie şi transformă culoarea.
adr_rnd2_294|Autoritățile locale așteaptă precizări de la nivel central.|autorităţile locale aşteaptă precizări de la nivel central.
adr_rnd2_295|Caminul a fost izolat termic și renovat.|căminul a fost izolat termic şi renovat.
adr_rnd2_296|Aveau bun simț, iar golania nu era un exemplu la acel moment.|aveau bun simţ, iar golănia nu era un exemplu la acel moment.
adr_rnd2_297|Pumorii este situat la granita dintre Nepal și Tibet.|pumori este situat la graniţa dintre nepal şi tibet.
adr_rnd2_298|În ceea ce mă privește, lucrurile sunt în regulă.|în ceea ce mă priveşte, lucrurile sunt în regulă.
adr_rnd2_299|Nu orice rețetă pentru preparatele culinare, ci rețetele pentru prejituri.|nu orice reţetă pentru preparatele culinare, ci reţetele pentru prăjituri.
adr_rnd2_300|Acesta se referă, însă, doar la proprietățile din capitală.|acesta se referă însă doar la proprietăţile din capitală.
adr_rnd2_301|Avem trei obiective clare.|avem trei obiective clare.
adr_rnd2_302|este și guvernul prin Ministerul Finanțelor.|este şi guvernul, prin ministerul finanţelor.
adr_rnd2_303|Seara se va încheia cu un foc de artificii.|seara se va încheia cu un foc de artificii.
adr_rnd2_304|Antrenorul lui Dinamo și-a făcut temele înaintea meciului de astăzi cu Panathinaikos.|antrenorul lui dinamo şia făcut temele înaintea meciului de astăzi, cu panathinaikos.
adr_rnd2_305|E vorba de modul în care ne trăim viață.|e vorba de modul în care ne trăim viaţa.
adr_rnd2_306|Acolo m-am format și sunt mândră de asta, spune ea.|acolo mam format şi sunt mândră de asta spune ea.
adr_rnd2_307|Întreprinzătorul vrea să realizeze acolo un hotel și spații de divertisment.|întreprinzătorul vrea să realizeze acolo un hotel şi spaţii de divertisment.
adr_rnd2_308|Străbunicul, bunicul și tatăl meu au fost acrobați.|străbunicul, bunicul şi tatăl meu au fost acrobaţi.
adr_rnd2_309|Reprezentantul Acuabis, Radu Căilean, are o posibilă explicație pentru situația femeii.|reprezentantul aquabis, radu căilean, are o posibilă explicaţie pentru situaţia femeii.
adr_rnd2_310|În consecință, conform CEDO, Decretul de revocare a grațierii individuale.|în consecinţă, conform cedo, decretul de revocare a graţierii individuale.
adr_rnd2_311|Citește despre Revolta Organizațiilor Catolice din Spania pe Adevărul.|citeşte despre revolta organizaţiilor catolice din spania pe adevărul.
adr_rnd2_312|În primul rând, ceea ce face televiziunea, prezentările.|în primul rând, ceea ce face televiziunea, prezentările.
adr_rnd2_313|sotronul, lapte gros, coarda si chiar fotbal.|şotronul, lapte gros, coarda şi chiar fotbal.
adr_rnd2_314|A fost un actor foarte talentat.|a fost un actor foarte talentat.
adr_rnd2_315|Nu pentru întrumătoarea de ani, ci pentru prietenul lui.|nu pentru îndrumătoarea de an ci pentru prietena lui.
adr_rnd2_316|Tatăl acestuia, Vasile Rodidel, este un cunoscut membru al Lumii Interlope.|tatăl acestuia, vasile rodideal este un cunoscut membru al lumii interlope.
adr_rnd2_317|au fost aplicate și 10 sequestre pe mijloace de transport și electrocasnice.|au fost aplicate şi zece sechestre pe mijloace de transport şi electrocasnice.
adr_rnd2_318|În principiu, cele două grupări s-au înțeles pentru Cristia.|în principiu, cele două grupări sau înţeles pentru cristea.
adr_rnd2_319|De atunci mă uit de 3 ori înainte să trec stradă.|de atunci mă uit de trei ori înainte să trec strada.
adr_rnd2_320|Sunt foarte înalti și trebuie să avem mare grijă la fazele fixe.|sunt foarte înalţi şi trebuie să avem mare grijă la fazele fixe.
adr_rnd2_321|Atunci placă electronică se strică, explică meșterul.|atunci placa electronică se strică explică meşterul.
adr_rnd2_322|Mâinea suspecții vor fi prezentați Tribunalului Maramureș cu propunere de arestare preventivă.|mâine suspecţii vor fi prezentaţi tribunalului maramureş cu propunere de arestare preventivă.
adr_rnd2_323|Știu că nu mai am nicio șansă să mă întorc la școală.|ştiu că nu mai am nicio şansă să mă întorc la şcoală.
adr_rnd2_324|profesoarele au cerut editura Humanitas.|profesoarele au cerut editura humanitas.
adr_rnd2_325|Am prins de curând în cămini studenți care locuiau clandestini.|am prins de curând în cămin studenţi care locuiau clandestin.
adr_rnd2_326|Au căpătat chiar un pic nervos, ridică din numeri la minut.|au căpătat chiar un tic nervos ridică din umeri la minut.
adr_rnd2_327|Debitorii cer măsuri de protecție față de abuzuri ale băncilor.|debitorii cer măsuri de protecţie faţă de abuzuri ale băncilor.
adr_rnd2_328|bărbatul s-a simțit inferior la vederea animalului.|bărbatul sa simţit inferior la vederea animalului.
adr_rnd2_329|niciodată nu-mi plăcea să pierd.|niciodată numi plăcea să pierd.
adr_rnd2_330|Replică arabilor a venit miercur prin vocea președintelui clubului Caliphah Suleiman.|replica arabilor, a venit miercuri, prin vocea preşedintelui clubului, khalifah suleiman.
adr_rnd2_331|Este vorba despre bun simț și bunăvoință, a declarat Grigorov.|este vorba despre bun simţ şi bunăvoinţă a declarat grigorov.
adr_rnd2_332|Nu poate spune, însă, că și le mai dorește ca înainte.|nu poate spune însă că şi le mai doreşte ca înainte.
adr_rnd2_333|De asemenea vom lucra si la regulamentul de ordina.|de asemenea, vom lucra şi la regulamentul de ordine.
adr_rnd2_334|Am peste 40 de meciuri în cupele europene.|am peste patruzeci de meciuri în cupele europene.
adr_rnd2_335|pentru virgil melente a Fostaltfel.|pentru virgil melente, a fost altfel.
adr_rnd2_336|Resursele sunt limitate, iar cererea este mult mai mare.|resursele sunt limitate, iar cererea este mult mai mare.
adr_rnd2_337|Iată clasamentul în partea ei superioară.|iată clasamentul în partea ei superioară.
adr_rnd2_338|Nu eu mă ocup de distribuția camerelor, ci o comisie de cazare.|nu eu mă ocup de distribuţia camerelor, ci o comisie de cazare.
adr_rnd2_339|Unii studenti sunt dispuși să cheltuiască atâția bani.|unii studenţi sunt dispuşi să cheltuiască atâţia bani.
adr_rnd2_340|Harry Kane este pseudonimul cu care își lancează scrierile.|harry caine este pseudonimul cu care îşi lansează scrierile.
adr_rnd2_341|sunt restanțe la acordarea salariilor de merit la acordarea tichetelor de masă.|sunt restanţe la acordarea salariilor de merit, la acordarea tichetelor de masă.
adr_rnd2_342|Acționarul majoritar al companiei este Ministerul Economiei.|acţionarul majoritar al companiei este ministerul economiei.
adr_rnd2_343|De asemenea, mă deranjează lipsa de educație, violența limbajului și cea televizată.|de asemenea, mă deranjează lipsa de educaţie, violenţa limbajului şi cea televizată.
adr_rnd2_344|Animalele aparțini cetățenilor de etnie romă care locuiesc în zonă.|animalele aparţin cetăţenilor de etnie rromă care locuiesc în zonă.
adr_rnd2_345|Dacă era deranjat de reacția lui Bergodi, discutau după meci.|dacă era deranjat de reacţia lui bergodi, discutau după meci.
adr_rnd2_346|Sindicaliștii au anunțată seară că vor bloca activitatea de la 9 octombrie.|sindicaliştii au anunţat aseară că vor bloca activitatea de la nouă octombrie.
adr_rnd2_347|Este mult mai multă mizerie decât ne-am așteptat.|este mult mai multă mizerie decât neam aşteptat.
adr_rnd2_348|Curtea Lăcașului Sfânt a devenit neîncăpătoare.|curtea lăcaşului sfânt a devenit neîncăpătoare.
adr_rnd2_349|Mihaela și Iulian făcusă răkununia civilă în urmă cu trei luni.|mihaela şi iulian făcuseră cununia civilă în urmă cu trei luni.
adr_rnd2_350|Bacalii a gustat din plin momentul.|becali a gustat din plin momentul.
adr_rnd2_351|În prezent nimeni nu deține suprafete cultivate cu viță nobilă.|în prezent nimeni nu deţine suprafeţe cultivate cu viţă nobilă.
adr_rnd2_352|Primarii spun că nu mai au bani de salarii.|primarii spun că nu mai au bani de salarii.
adr_rnd2_353|pe scena Casa de Cultura a Sindicatelor din Pităști.|pe scena casei de cultură a sindicatelor din piteşti.
adr_rnd2_354|Ultima greva de proporții în sănătate a fost în 2000.|ultima grevă de proporţii, în sănătate, a fost în două mii.
adr_rnd2_355|În urma accidentului, ambele mașini au fost serios avariate.|în urma accidentului, ambele maşini au fost serios avariate.
adr_rnd2_356|N-are nicio legatura unul cu altul.|nare nicio legătură unul cu altul.
adr_rnd2_357|În comună trăiesc mai mulți maghiari decât români.|în comună trăiesc mai mulţi maghiari decât români.
adr_rnd2_358|M-au felicitat toți colegii de dimineață!|mau felicitat toţi colegii, de dimineaţă.
adr_rnd2_359|Acestia își vor pierde locul de muncă.|aceştia îşi vor pierde locul de muncă.
adr_rnd2_360|În consecință, prima înfățișare va avea loc în luna octombrie.|în consecinţă, prima înfăţişare va avea loc în luna octombrie.
adr_rnd2_361|Din amă și fece timișoara nu au nicio șansă.|dinamo şi f c timişoara nu au nicio şansă.
adr_rnd2_362|Investiția coreanilor este estimată la 8 milioane de euro.|investiţia coreenilor este estimată la opt milioane de euro.
adr_rnd2_363|Probabil vreo 1-0-1-2|probabil vreo unu zero, unu doi.
adr_rnd2_364|Pojarul și scarlatina oricărui colecționari se cheamă filatelie.|pojarul şi scarlatina oricărui colecţionar se cheamă filatelie.
adr_rnd2_365|Oficialii CFR-i aș susin că nu au fost victime.|oficialii c f r iaşi susţin că nu au fost victime.
adr_rnd2_366|Și atunci, principalii pierzători sunt cei foarte buni.|şi atunci, principalii pierzători sunt cei foarte buni.
adr_rnd2_367|Așa s-a descoperit înclinația spre frumos și decorațiuni.|aşa şia descoperit înclinaţia spre frumos şi decoraţiuni.
adr_rnd2_368|pe sensul Plăieș-Brașov precum și pe străzile laterale.|pe sensul ploieşti braşov, precum şi pe străzile laterale.
adr_rnd2_369|Erau epuizați, stresați, nemâncați.|erau epuizaţi, stresaţi, nemâncaţi.
adr_rnd2_370|Patronatele din construcții sunt însă skeptice în legătură cu aceste date.|patronatele din construcţii sunt însă sceptice în legătură cu aceste date.
adr_rnd2_371|Acum va trebui sa ma intorc acasa.|acum va trebui să mă întorc acasă.
adr_rnd2_372|În locul său a fost numit Roberto Micheleti un politician conservator.|în locul său a fost numit roberto michelletti, un politician conservator.
adr_rnd2_373|Pe deasupra, el se confruntă și cu răutățile și respingerea celorlalți copii.|pe deasupra, el se confruntă şi cu răutăţile şi respingerea celorlalţi copii.
adr_rnd2_374|Toate lucrările reprezintă peisaje din natură.|toate lucrările reprezintă peisaje din natură.
adr_rnd2_375|Pe ansamblu sunt prea multe incertitudini.|pe ansamblu, sunt prea multe incertitudini.
adr_rnd2_376|închis în 2009 cu neînceperea urmăririi penale.|închis în două mii nouă cu neînceperea urmăririi penale.
adr_rnd2_377|când timpul îi permite, lucrează goblenuri.|când timpul îi permite lucrează goblenuri.
adr_rnd2_378|Decanul a declarat că nu cunoaște cazul Ioanei Vișan.|decanul a declarat că nu cunoaşte cazul ioanei vişan.
adr_rnd2_379|Practic, i-au întâmpinat clienții și i-au organizat pe terasă.|practic, ea întâmpina clienţii şi îi organiza pe terasă.
adr_rnd2_380|Îmi place foarte mult sportul auto și sportul în general.|îmi place foarte mult sportul auto şi sportul în general.
adr_rnd2_381|Pictura este pe primul plan.|pictura este pe primul plan.
adr_rnd2_382|Ce drum ai dorit sa urmezi in viata?|ce drum ai dori să urmezi în viaţă.
adr_rnd2_383|Am avut un club.|am avut un club.
adr_rnd2_384|Azi dau doar un examen de maturitate.|azi dau doar un examen de maturitate.
adr_rnd2_385|Forfotă mare în fața Bisericii Domnița Bălașa din București.|forfotă mare în faţa bisericii domniţa bălaşa, din bucureşti.
adr_rnd2_386|Antrenori italieni știu să scoată maximul din jucători.|antrenorii italieni ştiu să scoată maximul din jucători.
adr_rnd2_387|Și de aici încep să-ți pui niște probleme.|şi de aici începi săţi pui nişte probleme.
adr_rnd2_388|potrivit directorului medical al Spitalului de Pediatrie Galatie.|potrivit directorului medical al spitalului de pediatrie galaţi.
adr_rnd2_389|Ocupația nu îi ajută însă să scadă cheltuielile cu mâncarea.|ocupaţia nu îi ajută însă să scadă cheltuielile cu mâncarea.
adr_rnd2_390|E de ultima speță.|e de ultima speţă.
adr_rnd2_391|Situatia este un pic diferita in ceea ce-i priveste pe letoni.|situaţia este un pic diferită în ceea cei priveşte pe letoni.
adr_rnd2_392|Alți patru au fost eliberați.|alţi patru au fost eliberaţi.
adr_rnd2_393|Panăiț Sârbu din București|panait sârbu din bucureşti.
adr_rnd2_394|Anchetatorii au încheiat audierea acestora la ora 19.15.|anchetatorii au încheiat audierea acestora la ora unu nouă punct unu cinci.
adr_rnd2_395|De mâine, 1 octombrie, localul se închide.|de mâine, unu octombrie, localul se închide.
adr_rnd2_396|a început prin a studia canto.|a început prin a studia canto.
adr_rnd2_397|Tot vorbește de securități de școli.|tot vorbeşte de securităţi, de şcoli.
adr_rnd2_398|Nu, e același, doar că nu se mai vede atât de pregant.|nu, e acelaşi, doar că nu se mai vede atât de pregnant.
adr_rnd2_399|Am văzut doar niște fraze generale, fără niciun indicator a spus Dodon.|am văzut doar nişte fraze generale, fără niciun indicator a spus dodon.
adr_rnd2_400|O artă fără un profund sentiment escatologic e un nonsense.|o artă fără un profund sentiment escatologic e un nonsens.
adr_rnd2_401|Am trecut cu bine peste pasul acesta. Mulțumim lui Dumnezeu!|am trecut cu bine peste pasul acesta, mulţumim lui dumnezeu.
adr_rnd2_402|Corupția din spitale e ca cea națională.|corupţia din spitale e ca cea naţională.
adr_rnd2_403|Da, pe lângă muzică te ocup și de radio.|da, pe lângă muzică, te ocupi şi de radio.
adr_rnd2_404|În cel mai scurt timp, Bianca vrea să studieze și limba italiană.|în cel mai scurt timp bianca vrea să studieze şi limba italiană.
adr_rnd2_405|Cineva care să facă și meseria de pirotehnist spune cătălin nedălcu.|cineva care să facă şi meseria de pirotehnist, spune cătălin nedelcu.
adr_rnd2_406|În mormântarea artistului va avea loc sâmbătă la Eforie Sud, localitatea sănatală.|înmormântarea artistului va avea loc sâmbătă, la eforie sud, localitatea sa natală.
adr_rnd2_407|Acum trei ani am cumparat un teren pe Valea Terovei.|acum trei ani am cumpărat un teren pe valea ţerovei.
adr_rnd2_408|Guvernul britannic a comandat 60 de milioane de doze.|guvernul britanic a comandat şaizeci de milioane de doze.
adr_rnd2_409|și asta din cauza că în ambele sisteme lucrează aceiași oameni.|şi asta din cauză că în ambele sisteme lucrează aceiaşi oameni.
adr_rnd2_410|A trebuit să învăț să comunic și să mă adaptez noilor situații.|a trebuit să învăţ să comunic şi să mă adaptez noilor situaţii.
adr_rnd2_411|Regia este semnată de maestrul Cezar Gheoca.|regia este semnată de maestrul cezar ghioca.
adr_rnd2_412|la sitatia și lipsa de civilizație.|laşitatea şi lipsa de civilizaţie.
adr_rnd2_413|Desemnarea orașului Gazda va avea loc pe 2 octombrie la Copenhaga.|desemnarea oraşului gazdă, va avea loc pe doi octombrie, la copenhaga.
adr_rnd2_414|Am plecat in alta parte.|am plecat în altă parte.
adr_rnd2_415|Jucătorii n-au înțeles indicațiile tactice date de Bergodii.|jucătorii nau înţeles indicaţiile tactice date de bergodi.
adr_rnd2_416|ea poate fi atacata cu apel la Curtea Federala de Apel.|ea poate fi atacată cu apel la curtea federală de apel.
adr_rnd2_417|Oamenii au declarat că au văzut moartea cu ochii.|oamenii au declarat, că au văzut moartea cu ochii.
adr_rnd2_418|Citiți întreg articolul Cum lei, falci sau înmulțit în criză.|citiţi întreg articolul cum leii falşi sau înmulţit în criză.
adr_rnd2_419|Am stat înăuntru destul de mult.|am stat înăuntru destul de mult.
adr_rnd2_420|Mă deranjează foarte mult amânarea.|mă deranjează foarte mult amânarea.
adr_rnd2_421|Toată lumea credea că Bergodi face în continuare performanță.|toată lumea credea că bergodi face în continuare performanţă.
adr_rnd2_422|Arma a fost confiscata.|arma a fost confiscată.
adr_rnd2_423|Au venit apoi la Braila.|au venit apoi la brăila.
adr_rnd2_424|Nu s-a schimbat nimic, ne luptam pentru primele 6 locuri.|nu sa schimbat nimic, ne luptăm pentru primele şase locuri.
adr_rnd2_425|Muniția era de proveniență germană.|muniţia era de provenienţă germană.
adr_rnd2_426|Cum vom plăti cheltuielile curente? Facturile pentru curent, apă, nu știu.|cum vom plăti cheltuielile curente, facturile pentru curent, apă, nu ştiu.
adr_rnd2_427|Nu în fața prefecturii.|nu în faţa prefecturii.
adr_rnd2_428|Datoria noastră este să aducem pavajul la același nivel.|datoria noastră este să aducem pavajul la acelaşi nivel.
adr_rnd2_429|Ne vedem atât de rar!|ne vedem atât de rar.
adr_rnd2_430|Palestinienii ceru-n îngheț complet al construcțiilor, amintește Agirpress.|palestinienii cer un îngheţ complet al construcţiilor, aminteşte agerpres.
adr_rnd2_431|Revenirea președintelui ales al Hondurasului, Manuel Zelaya, provoacă reacții internaționale.|revenirea preşedintelui ales al hondurasului, manuel zelaya provoacă reacţii internaţionale.
